sensor,date,measurement
humidity,2023-04-25 13:53:31.771607,94
light,2023-04-25 13:53:31.771609,1919
temperature,2023-04-25 13:53:31.771611,44
weight,2023-04-25 13:53:31.771613,109
humidity,2023-04-25 13:53:31.771615,E4
temperature,2023-04-25 13:53:31.771617,28
temperature,2023-04-25 13:53:31.771618,105
humidity,2023-04-25 13:53:31.771620,87
humidity,2023-04-25 13:53:31.771622,86
weight,2023-04-25 13:53:31.771624,E1
temperature,2023-04-25 13:53:31.771628,96
temperature,2023-04-25 13:53:31.771630,190
light,2023-04-25 13:53:31.771631,771
humidity,2023-04-25 13:53:31.771633,95
temperature,2023-04-25 13:53:31.771637,183
humidity,2023-04-25 13:53:31.771639,44
temperature,2023-04-25 13:53:31.771641,16
light,2023-04-25 13:53:31.771643,3456
humidity,2023-04-25 13:53:31.771644,15
weight,2023-04-25 13:53:31.771646,67
light,2023-04-25 13:53:31.771648,2732
humidity,2023-04-25 13:53:31.771650,74
light,2023-04-25 13:53:31.771652,351
temperature,2023-04-25 13:53:31.771654,191
temperature,2023-04-25 13:53:31.771655,73
light,2023-04-25 13:53:31.771657,3235
weight,2023-04-25 13:53:31.771659,57
temperature,2023-04-25 13:53:31.771661,55
light,2023-04-25 13:53:31.771663,3583
humidity,2023-04-25 13:53:31.771665,14
temperature,2023-04-25 13:53:31.771667,158
weight,2023-04-25 13:53:31.771668,172
temperature,2023-04-25 13:53:31.771670,109
humidity,2023-04-25 13:53:31.771674,36
temperature,2023-04-25 13:53:31.771675,156
light,2023-04-25 13:53:31.771679,2253
humidity,2023-04-25 13:53:31.771681,18
humidity,2023-04-25 13:53:31.771683,50
temperature,2023-04-25 13:53:31.771685,160
temperature,2023-04-25 13:53:31.771687,40
temperature,2023-04-25 13:53:31.771688,104
humidity,2023-04-25 13:53:31.771690,E3
temperature,2023-04-25 13:53:31.771692,174
weight,2023-04-25 13:53:31.771693,7
weight,2023-04-25 13:53:31.771695,162
light,2023-04-25 13:53:31.771697,1693
temperature,2023-04-25 13:53:31.771699,128
temperature,2023-04-25 13:53:31.771701,152
weight,2023-04-25 13:53:31.771702,87
weight,2023-04-25 13:53:31.771704,100
humidity,2023-04-25 13:53:31.771706,56
weight,2023-04-25 13:53:31.771708,125
temperature,2023-04-25 13:53:31.771710,102
light,2023-04-25 13:53:31.771712,3882
humidity,2023-04-25 13:53:31.771714,46
humidity,2023-04-25 13:53:31.771715,E0
temperature,2023-04-25 13:53:31.771719,71
light,2023-04-25 13:53:31.771721,1741
weight,2023-04-25 13:53:31.771723,180
temperature,2023-04-25 13:53:31.771725,118
light,2023-04-25 13:53:31.771726,2581
temperature,2023-04-25 13:53:31.771728,185
light,2023-04-25 13:53:31.771730,1488
light,2023-04-25 13:53:31.771732,3243
humidity,2023-04-25 13:53:31.771734,52
light,2023-04-25 13:53:31.771736,4104
temperature,2023-04-25 13:53:31.771738,149
light,2023-04-25 13:53:31.771739,162
humidity,2023-04-25 13:53:31.771741,30
humidity,2023-04-25 13:53:31.771743,7
light,2023-04-25 13:53:31.771745,2942
light,2023-04-25 13:53:31.771747,3848
light,2023-04-25 13:53:31.771749,1417
light,2023-04-25 13:53:31.771750,5308
humidity,2023-04-25 13:53:31.771752,82
temperature,2023-04-25 13:53:31.771754,9
temperature,2023-04-25 13:53:31.771756,143
humidity,2023-04-25 13:53:31.771759,E7
humidity,2023-04-25 13:53:31.771761,42
temperature,2023-04-25 13:53:31.771764,114
humidity,2023-04-25 13:53:31.771766,51
humidity,2023-04-25 13:53:31.771768,68
light,2023-04-25 13:53:31.771770,5074
weight,2023-04-25 13:53:31.771772,145
light,2023-04-25 13:53:31.771774,4282
weight,2023-04-25 13:53:31.771775,128
light,2023-04-25 13:53:31.771777,2856
light,2023-04-25 13:53:31.771779,3408
temperature,2023-04-25 13:53:31.771781,85
humidity,2023-04-25 13:53:31.771783,96
light,2023-04-25 13:53:31.771785,E3
weight,2023-04-25 13:53:31.771786,69
weight,2023-04-25 13:53:31.771788,E0
humidity,2023-04-25 13:53:31.771789,92
weight,2023-04-25 13:53:31.771791,31
light,2023-04-25 13:53:31.771793,5849
temperature,2023-04-25 13:53:31.771795,E1
temperature,2023-04-25 13:53:31.771796,E7
light,2023-04-25 13:53:31.771798,66
humidity,2023-04-25 13:53:31.771800,84
temperature,2023-04-25 13:53:31.771801,6
temperature,2023-04-25 13:53:31.771803,126
light,2023-04-25 13:53:31.771807,2522
light,2023-04-25 13:53:31.771808,-10
humidity,2023-04-25 13:53:31.771810,28
temperature,2023-04-25 13:53:31.771812,50
weight,2023-04-25 13:53:31.771814,92
weight,2023-04-25 13:53:31.771816,199
humidity,2023-04-25 13:53:31.771818,57
temperature,2023-04-25 13:53:31.771819,126
temperature,2023-04-25 13:53:31.771821,63
humidity,2023-04-25 13:53:31.771823,31
weight,2023-04-25 13:53:31.771825,18
light,2023-04-25 13:53:31.771827,E4
weight,2023-04-25 13:53:31.771828,25
temperature,2023-04-25 13:53:31.771830,82
weight,2023-04-25 13:53:31.771833,198
weight,2023-04-25 13:53:31.771834,0
humidity,2023-04-25 13:53:31.771836,26
weight,2023-04-25 13:53:31.771840,190
temperature,2023-04-25 13:53:31.771842,147
light,2023-04-25 13:53:31.771844,4241
temperature,2023-04-25 13:53:31.771846,41
light,2023-04-25 13:53:31.771848,3846
light,2023-04-25 13:53:31.771850,2714
temperature,2023-04-25 13:53:31.771853,147
light,2023-04-25 13:53:31.771855,3417
weight,2023-04-25 13:53:31.771859,92
temperature,2023-04-25 13:53:31.771861,141
humidity,2023-04-25 13:53:31.771863,35
light,2023-04-25 13:53:31.771864,5553
humidity,2023-04-25 13:53:31.771867,33
humidity,2023-04-25 13:53:31.771868,E9
humidity,2023-04-25 13:53:31.771870,13
temperature,2023-04-25 13:53:31.771872,Test
humidity,2023-04-25 13:53:31.771873,8
weight,2023-04-25 13:53:31.771875,10
weight,2023-04-25 13:53:31.771877,168
humidity,2023-04-25 13:53:31.771879,38
humidity,2023-04-25 13:53:31.771881,27
humidity,2023-04-25 13:53:31.771885,54
weight,2023-04-25 13:53:31.771887,94
light,2023-04-25 13:53:31.771888,4857
humidity,2023-04-25 13:53:31.771890,20
humidity,2023-04-25 13:53:31.771892,91
humidity,2023-04-25 13:53:31.771894,15
light,2023-04-25 13:53:31.771896,E5
humidity,2023-04-25 13:53:31.771897,76
temperature,2023-04-25 13:53:31.771901,163
light,2023-04-25 13:53:31.771903,3764
humidity,2023-04-25 13:53:31.771905,57
temperature,2023-04-25 13:53:31.771906,134
light,2023-04-25 13:53:31.771908,1724
weight,2023-04-25 13:53:31.771910,100
weight,2023-04-25 13:53:31.771912,200
temperature,2023-04-25 13:53:31.771914,182
weight,2023-04-25 13:53:31.771915,137
weight,2023-04-25 13:53:31.771917,Test
temperature,2023-04-25 13:53:31.771919,168
humidity,2023-04-25 13:53:31.771920,92
weight,2023-04-25 13:53:31.771922,196
weight,2023-04-25 13:53:31.771924,72
light,2023-04-25 13:53:31.771926,Test
weight,2023-04-25 13:53:31.771928,92
weight,2023-04-25 13:53:31.771929,113
humidity,2023-04-25 13:53:31.771931,4
weight,2023-04-25 13:53:31.771933,114
temperature,2023-04-25 13:53:31.771935,21
temperature,2023-04-25 13:53:31.771936,143
temperature,2023-04-25 13:53:31.771938,71
light,2023-04-25 13:53:31.771940,3892
light,2023-04-25 13:53:31.771944,Test
light,2023-04-25 13:53:31.771945,2068
light,2023-04-25 13:53:31.771947,1827
weight,2023-04-25 13:53:31.771949,168
humidity,2023-04-25 13:53:31.771950,71
temperature,2023-04-25 13:53:31.771952,124
temperature,2023-04-25 13:53:31.771954,28
light,2023-04-25 13:53:31.771956,540
temperature,2023-04-25 13:53:31.771957,188
light,2023-04-25 13:53:31.771959,3740
light,2023-04-25 13:53:31.771961,3113
light,2023-04-25 13:53:31.771963,3569
light,2023-04-25 13:53:31.771965,2971
humidity,2023-04-25 13:53:31.771967,56
temperature,2023-04-25 13:53:31.771969,168
humidity,2023-04-25 13:53:31.771971,39
weight,2023-04-25 13:53:31.771972,123
weight,2023-04-25 13:53:31.771974,195
light,2023-04-25 13:53:31.771976,5558
weight,2023-04-25 13:53:31.771978,183
humidity,2023-04-25 13:53:31.771980,59
humidity,2023-04-25 13:53:31.771981,6
weight,2023-04-25 13:53:31.771983,4
temperature,2023-04-25 13:53:31.771987,99
humidity,2023-04-25 13:53:31.771989,29
weight,2023-04-25 13:53:31.771990,176
weight,2023-04-25 13:53:31.771992,43
humidity,2023-04-25 13:53:31.771994,46
temperature,2023-04-25 13:53:31.771996,162
light,2023-04-25 13:53:31.771997,E4
temperature,2023-04-25 13:53:31.771999,87
weight,2023-04-25 13:53:31.772001,23
light,2023-04-25 13:53:31.772005,E4
humidity,2023-04-25 13:53:31.772007,37
light,2023-04-25 13:53:31.772009,3790
light,2023-04-25 13:53:31.772011,630
temperature,2023-04-25 13:53:31.772012,157
temperature,2023-04-25 13:53:31.772014,46
humidity,2023-04-25 13:53:31.772016,46
humidity,2023-04-25 13:53:31.772018,54
humidity,2023-04-25 13:53:31.772020,76
light,2023-04-25 13:53:31.772022,5815
light,2023-04-25 13:53:31.772023,2890
light,2023-04-25 13:53:31.772025,1181
temperature,2023-04-25 13:53:31.772027,185
light,2023-04-25 13:53:31.772029,4584
light,2023-04-25 13:53:31.772033,718
temperature,2023-04-25 13:53:31.772035,53
weight,2023-04-25 13:53:31.772036,120
light,2023-04-25 13:53:31.772038,4210
weight,2023-04-25 13:53:31.772040,12
weight,2023-04-25 13:53:31.772042,99
humidity,2023-04-25 13:53:31.772044,48
temperature,2023-04-25 13:53:31.772046,117
light,2023-04-25 13:53:31.772047,1107
weight,2023-04-25 13:53:31.772049,-10
weight,2023-04-25 13:53:31.772051,180
light,2023-04-25 13:53:31.772053,4678
humidity,2023-04-25 13:53:31.772055,83
weight,2023-04-25 13:53:31.772057,-10
light,2023-04-25 13:53:31.772058,E2
weight,2023-04-25 13:53:31.772060,191
light,2023-04-25 13:53:31.772062,3212
temperature,2023-04-25 13:53:31.772064,116
temperature,2023-04-25 13:53:31.772066,141
humidity,2023-04-25 13:53:31.772068,Test
humidity,2023-04-25 13:53:31.772069,10
temperature,2023-04-25 13:53:31.772071,-10
temperature,2023-04-25 13:53:31.772073,173
weight,2023-04-25 13:53:31.772076,40
humidity,2023-04-25 13:53:31.772078,75
humidity,2023-04-25 13:53:31.772080,79
light,2023-04-25 13:53:31.772084,1969
humidity,2023-04-25 13:53:31.772087,85
light,2023-04-25 13:53:31.772088,3417
light,2023-04-25 13:53:31.772090,5788
weight,2023-04-25 13:53:31.772092,0
weight,2023-04-25 13:53:31.772094,137
light,2023-04-25 13:53:31.772096,755
light,2023-04-25 13:53:31.772098,1815
light,2023-04-25 13:53:31.772152,2933
weight,2023-04-25 13:53:31.772190,40
temperature,2023-04-25 13:53:31.772195,30
humidity,2023-04-25 13:53:31.772197,31
temperature,2023-04-25 13:53:31.772199,170
temperature,2023-04-25 13:53:31.772201,-10
temperature,2023-04-25 13:53:31.772203,92
light,2023-04-25 13:53:31.772205,668
weight,2023-04-25 13:53:31.772207,137
light,2023-04-25 13:53:31.772209,4680
weight,2023-04-25 13:53:31.772211,120
humidity,2023-04-25 13:53:31.772212,92
humidity,2023-04-25 13:53:31.772220,37
temperature,2023-04-25 13:53:31.772222,E9
humidity,2023-04-25 13:53:31.772223,64
temperature,2023-04-25 13:53:31.772245,42
temperature,2023-04-25 13:53:31.772247,183
weight,2023-04-25 13:53:31.772249,113
light,2023-04-25 13:53:31.772250,2405
weight,2023-04-25 13:53:31.772252,52
weight,2023-04-25 13:53:31.772254,29
humidity,2023-04-25 13:53:31.772256,61
temperature,2023-04-25 13:53:31.772258,13
weight,2023-04-25 13:53:31.772260,120
weight,2023-04-25 13:53:31.772262,14
humidity,2023-04-25 13:53:31.772263,91
humidity,2023-04-25 13:53:31.772265,65
humidity,2023-04-25 13:53:31.772267,E3
weight,2023-04-25 13:53:31.772269,177
temperature,2023-04-25 13:53:31.772271,39
temperature,2023-04-25 13:53:31.772273,151
light,2023-04-25 13:53:31.772275,5506
humidity,2023-04-25 13:53:31.772277,72
weight,2023-04-25 13:53:31.772278,134
weight,2023-04-25 13:53:31.772280,169
weight,2023-04-25 13:53:31.772284,143
humidity,2023-04-25 13:53:31.772288,64
temperature,2023-04-25 13:53:31.772289,110
humidity,2023-04-25 13:53:31.772291,0
light,2023-04-25 13:53:31.772293,1834
temperature,2023-04-25 13:53:31.772295,27
light,2023-04-25 13:53:31.772297,3924
temperature,2023-04-25 13:53:31.772299,3
temperature,2023-04-25 13:53:31.772301,61
temperature,2023-04-25 13:53:31.772303,45
temperature,2023-04-25 13:53:31.772305,117
weight,2023-04-25 13:53:31.772307,180
humidity,2023-04-25 13:53:31.772309,20
temperature,2023-04-25 13:53:31.772310,197
weight,2023-04-25 13:53:31.772312,180
light,2023-04-25 13:53:31.772314,3845
temperature,2023-04-25 13:53:31.772316,95
temperature,2023-04-25 13:53:31.772318,96
temperature,2023-04-25 13:53:31.772320,142
weight,2023-04-25 13:53:31.772322,Test
weight,2023-04-25 13:53:31.772324,169
temperature,2023-04-25 13:53:31.772325,70
humidity,2023-04-25 13:53:31.772327,86
weight,2023-04-25 13:53:31.772343,E6
humidity,2023-04-25 13:53:31.772345,54
temperature,2023-04-25 13:53:31.772346,60
weight,2023-04-25 13:53:31.772348,E6
humidity,2023-04-25 13:53:31.772350,54
humidity,2023-04-25 13:53:31.772351,E6
humidity,2023-04-25 13:53:31.772353,56
weight,2023-04-25 13:53:31.772355,1
weight,2023-04-25 13:53:31.772357,E6
humidity,2023-04-25 13:53:31.772359,41
light,2023-04-25 13:53:31.772360,1248
humidity,2023-04-25 13:53:31.772362,98
weight,2023-04-25 13:53:31.772364,156
weight,2023-04-25 13:53:31.772366,141
humidity,2023-04-25 13:53:31.772367,41
humidity,2023-04-25 13:53:31.772369,15
light,2023-04-25 13:53:31.772371,1870
light,2023-04-25 13:53:31.772373,4946
humidity,2023-04-25 13:53:31.772375,88
weight,2023-04-25 13:53:31.772377,92
temperature,2023-04-25 13:53:31.772385,17
humidity,2023-04-25 13:53:31.772387,77
light,2023-04-25 13:53:31.772389,3433
humidity,2023-04-25 13:53:31.772392,58
light,2023-04-25 13:53:31.772394,1987
weight,2023-04-25 13:53:31.772396,169
temperature,2023-04-25 13:53:31.772398,161
temperature,2023-04-25 13:53:31.772399,46
humidity,2023-04-25 13:53:31.772401,50
humidity,2023-04-25 13:53:31.772403,57
light,2023-04-25 13:53:31.772405,5787
light,2023-04-25 13:53:31.772407,3044
weight,2023-04-25 13:53:31.772409,E1
weight,2023-04-25 13:53:31.772411,E0
light,2023-04-25 13:53:31.772413,1722
weight,2023-04-25 13:53:31.772414,E1
light,2023-04-25 13:53:31.772417,1291
light,2023-04-25 13:53:31.772419,3422
light,2023-04-25 13:53:31.772421,4991
humidity,2023-04-25 13:53:31.772422,92
temperature,2023-04-25 13:53:31.772424,153
weight,2023-04-25 13:53:31.772426,30
temperature,2023-04-25 13:53:31.772428,196
humidity,2023-04-25 13:53:31.772430,32
weight,2023-04-25 13:53:31.772432,0
humidity,2023-04-25 13:53:31.772434,59
weight,2023-04-25 13:53:31.772437,176
light,2023-04-25 13:53:31.772439,1441
humidity,2023-04-25 13:53:31.772441,13
temperature,2023-04-25 13:53:31.772442,84
light,2023-04-25 13:53:31.772444,3297
light,2023-04-25 13:53:31.772446,3148
light,2023-04-25 13:53:31.772448,2455
temperature,2023-04-25 13:53:31.772450,158
light,2023-04-25 13:53:31.772452,4640
weight,2023-04-25 13:53:31.772454,195
light,2023-04-25 13:53:31.772456,449
humidity,2023-04-25 13:53:31.772458,E5
humidity,2023-04-25 13:53:31.772459,Test
light,2023-04-25 13:53:31.772461,1473
temperature,2023-04-25 13:53:31.772462,200
light,2023-04-25 13:53:31.772464,1170
humidity,2023-04-25 13:53:31.772468,71
humidity,2023-04-25 13:53:31.772470,50
temperature,2023-04-25 13:53:31.772472,198
light,2023-04-25 13:53:31.772473,E0
temperature,2023-04-25 13:53:31.772475,56
light,2023-04-25 13:53:31.772477,676
light,2023-04-25 13:53:31.772478,5563
humidity,2023-04-25 13:53:31.772482,34
temperature,2023-04-25 13:53:31.772484,59
temperature,2023-04-25 13:53:31.772486,176
weight,2023-04-25 13:53:31.772488,173
humidity,2023-04-25 13:53:31.772489,90
weight,2023-04-25 13:53:31.772491,E5
humidity,2023-04-25 13:53:31.772493,5
temperature,2023-04-25 13:53:31.772495,161
weight,2023-04-25 13:53:31.772497,192
light,2023-04-25 13:53:31.772499,5001
temperature,2023-04-25 13:53:31.772500,91
weight,2023-04-25 13:53:31.772502,13
light,2023-04-25 13:53:31.772504,3568
weight,2023-04-25 13:53:31.772506,131
temperature,2023-04-25 13:53:31.772510,83
light,2023-04-25 13:53:31.772512,813
humidity,2023-04-25 13:53:31.772513,68
humidity,2023-04-25 13:53:31.772515,80
temperature,2023-04-25 13:53:31.772517,47
weight,2023-04-25 13:53:31.772519,E0
weight,2023-04-25 13:53:31.772520,26
humidity,2023-04-25 13:53:31.772522,2
humidity,2023-04-25 13:53:31.772524,8
weight,2023-04-25 13:53:31.772528,144
weight,2023-04-25 13:53:31.772530,107
weight,2023-04-25 13:53:31.772532,117
temperature,2023-04-25 13:53:31.772533,57
humidity,2023-04-25 13:53:31.772535,67
light,2023-04-25 13:53:31.772537,E8
temperature,2023-04-25 13:53:31.772539,165
light,2023-04-25 13:53:31.772540,3317
light,2023-04-25 13:53:31.772542,5468
light,2023-04-25 13:53:31.772544,1616
humidity,2023-04-25 13:53:31.772546,0
humidity,2023-04-25 13:53:31.772548,0
weight,2023-04-25 13:53:31.772550,98
humidity,2023-04-25 13:53:31.772552,1
humidity,2023-04-25 13:53:31.772553,98
humidity,2023-04-25 13:53:31.772555,94
light,2023-04-25 13:53:31.772557,-10
temperature,2023-04-25 13:53:31.772559,170
temperature,2023-04-25 13:53:31.772560,71
humidity,2023-04-25 13:53:31.772562,92
temperature,2023-04-25 13:53:31.772564,E6
weight,2023-04-25 13:53:31.772566,96
temperature,2023-04-25 13:53:31.772567,126
light,2023-04-25 13:53:31.772571,364
humidity,2023-04-25 13:53:31.772573,38
temperature,2023-04-25 13:53:31.772574,40
weight,2023-04-25 13:53:31.772576,179
weight,2023-04-25 13:53:31.772578,124
humidity,2023-04-25 13:53:31.772580,80
light,2023-04-25 13:53:31.772581,4857
light,2023-04-25 13:53:31.772583,3502
humidity,2023-04-25 13:53:31.772585,E5
weight,2023-04-25 13:53:31.772587,67
temperature,2023-04-25 13:53:31.772588,62
light,2023-04-25 13:53:31.772590,968
temperature,2023-04-25 13:53:31.772592,145
light,2023-04-25 13:53:31.772594,2545
temperature,2023-04-25 13:53:31.772596,169
weight,2023-04-25 13:53:31.772598,92
light,2023-04-25 13:53:31.772599,2832
weight,2023-04-25 13:53:31.772601,169
temperature,2023-04-25 13:53:31.772603,143
weight,2023-04-25 13:53:31.772605,199
light,2023-04-25 13:53:31.772607,3179
weight,2023-04-25 13:53:31.772608,E0
temperature,2023-04-25 13:53:31.772610,116
humidity,2023-04-25 13:53:31.772613,49
weight,2023-04-25 13:53:31.772615,87
weight,2023-04-25 13:53:31.772617,34
light,2023-04-25 13:53:31.772619,3987
humidity,2023-04-25 13:53:31.772620,34
light,2023-04-25 13:53:31.772622,4947
light,2023-04-25 13:53:31.772624,2280
humidity,2023-04-25 13:53:31.772626,36
humidity,2023-04-25 13:53:31.772631,90
light,2023-04-25 13:53:31.772633,1511
weight,2023-04-25 13:53:31.772635,40
humidity,2023-04-25 13:53:31.772637,68
humidity,2023-04-25 13:53:31.772639,5
humidity,2023-04-25 13:53:31.772641,14
light,2023-04-25 13:53:31.772643,3897
humidity,2023-04-25 13:53:31.772644,94
humidity,2023-04-25 13:53:31.772646,62
weight,2023-04-25 13:53:31.772648,140
temperature,2023-04-25 13:53:31.772651,154
weight,2023-04-25 13:53:31.772653,2
light,2023-04-25 13:53:31.772655,4881
humidity,2023-04-25 13:53:31.772656,4
light,2023-04-25 13:53:31.772658,2475
light,2023-04-25 13:53:31.772669,-10
temperature,2023-04-25 13:53:31.772670,133
weight,2023-04-25 13:53:31.772672,39
temperature,2023-04-25 13:53:31.772674,0
humidity,2023-04-25 13:53:31.772676,86
temperature,2023-04-25 13:53:31.772678,39
light,2023-04-25 13:53:31.772680,2590
humidity,2023-04-25 13:53:31.772681,66
humidity,2023-04-25 13:53:31.772683,E5
light,2023-04-25 13:53:31.772685,1094
humidity,2023-04-25 13:53:31.772687,79
temperature,2023-04-25 13:53:31.772689,49
light,2023-04-25 13:53:31.772690,5403
humidity,2023-04-25 13:53:31.772692,8
weight,2023-04-25 13:53:31.772694,E5
temperature,2023-04-25 13:53:31.772696,186
humidity,2023-04-25 13:53:31.772698,47
weight,2023-04-25 13:53:31.772699,110
humidity,2023-04-25 13:53:31.772701,62
light,2023-04-25 13:53:31.772703,1900
temperature,2023-04-25 13:53:31.772705,40
weight,2023-04-25 13:53:31.772707,42
humidity,2023-04-25 13:53:31.772709,44
light,2023-04-25 13:53:31.772712,5221
temperature,2023-04-25 13:53:31.772714,83
temperature,2023-04-25 13:53:31.772716,169
weight,2023-04-25 13:53:31.772717,E7
temperature,2023-04-25 13:53:31.772719,133
humidity,2023-04-25 13:53:31.772721,95
